Displacement,Area,Pitch,Threshold Current
300,619.1911818,384.9885636,0.149293088
550,1168.913193,37.05311241,0.225937496
50,556.0369773,175,0.237878922
50,1451.720122,47.26109423,0.108893807
300,1435.610291,421.0028586,0.238183553
50,1509.137418,164.3052857,0.013270531
11.6496264,584.5153362,175,0.113713252
50,1000,349.629576,0.402062289
300,882.0170977,300,0.244201957
877.9437178,1590.298692,313.7064923,0.341097506
300,550,610.4546341,0.358543212
300,815.2477966,235,0.122420588
16.24592897,1510.757328,178.100977,0.236959612
775.2483265,1180.446988,175,0.443510041
300,1534.557911,306.2743881,0.329126049
300,1354.435837,273.4543991,0.330157412
550,860.1748529,264.6060686,0.166274873
50,771.9773441,294.1939584,0.352467649
50,585.5634714,175,0.119904174
497.2071512,1709.945744,449.8774349,0.187360668
300,808.2515715,303.8670857,0.338810822
300,1151.555744,50,0.272008374
300,1230.605774,90.62856033,0.405761409
50,1511.679498,377.1331938,0.226260647
768.9116034,972.0204431,518.9116034,0.207898269
300,1052.967466,35.28681489,0.02235462
663.1264962,1755.44154,50,0.097128852
300,584.4287787,374.9460916,0.468731496
300,1397.019583,345.2832174,0.442220022
770.0068394,523.0061554,110,0.385175522
50,1200.426733,300,0.316313901
50,1000,320.4136281,0.438523792
50,1369.044788,125.7940283,0.510106663
300,890.0885077,300,0.356256581
300,1446.747311,359.0964752,0.417719716
300,100,395.6487591,0.06964891
300,881.9622881,187.0498917,0.239253301
550,783.5065545,297.2684145,0.489699791
300,1480.274189,433.4094971,0.132081981
300,1484.013255,434.4481265,0.229758124
50,1449.530465,359.8695735,0.273355804
300,1338.831172,180.7051464,0.533590274
749.3142587,954.3828328,499.3142587,0.32634462
50,1000,500.4662628,0.40100413
300,825.7509937,254.6613982,0.407660042
676.6766818,778.0180272,235,0.36290965
300,1567.571651,310.6762201,0.389019595
300,752.0245768,287.235876,0.398972515
300,471.9791076,217.4606311,0.01993783
50,778.8459754,427.136653,0.323906312
814.3917947,100,500.937764,0.248888141
50,1216.548389,237.5584234,0.44291154
50,1131.633321,235,0.509863417
50,1300.779536,159.054067,0.502237056
831.0805946,1252.972535,373.0809546,0.425385249
838.3959211,1519.112658,144.6075105,0.515798569
52.51659948,1668.205181,170.6543159,0.19999572
300,1410.469443,173.8066462,0.354748539
300,683.8848492,345.0830983,0.287894052
300,1612.214693,110,0.449896339
300,560.5352971,368.0435303,0.43144303
300,1283.315703,467.9484672,0.451171523
300,758.9408007,476.4388983,0.24840146
11.35756286,584.7781934,375.0470337,0.167145484
300,840.5651624,68.02947654,0.430685617
748.0356183,1534.69617,58.51073923,0.469202005
832.782231,1284.008016,175,0.098306614
300,1305.534434,486.2172013,0.379433968
683.2420038,789.8356069,18.02191908,0.421039368
300,1286.235732,377.0099254,0.070943426
300,851.8556184,66.3986329,0.356845049
50,1142.20536,314.0029776,0.493915474
300,1100.809142,153.4412189,0.299390431
300,1005.389707,302.9942814,0.518129049
300,780.3036287,427.9464604,0.497979665
50,1564.589784,110,0.294389319
696.5296086,100,446.5296086,0.118726293
760.9222049,1569.489953,180.1602267,0.294831737
300,550,634.9547755,0.241236535
835.8404197,1032.256378,517.238719,0.370487896
300,1108.241536,19.93290657,0.037806736
50,1315.866398,385.240666,0.088873683
50,1335.369925,186.5576774,0.515624822
300,1441.322517,50,0.01863371
50,763.387517,353.5486205,0.163153675
13.08138582,1033.226753,318.4593071,0.50030926
300,1306.588513,388.570015,0.245950442
550,1586.363179,50,0.346728405
518.7342116,1787.443162,466.2380008,0.070836773
710.1204744,1207.325281,29.93976279,0.054306597
300,1104.091762,222.5354768,0.250462662
300,732.1146656,276.1748142,0.254736047
300,1367.822844,337.1730123,0.518391069
83.45101322,1164.788176,408.2744934,0.256262478
300,1457.914336,110,0.347256991
712.6790862,1067.822355,256.3395431,0.023750109
300,887.0385892,186.3166482,0.065189325
300,550,510.6883772,0.066202104
697.2265629,682.5039066,343.9476565,0.268264683
50,100,519.6045854,0.191528301
300,939.6218559,123.0504192,0.244968589
692.7086646,1160.313394,103.6456677,0.407300946
300,1056.036659,537.3198455,0.407653617
300,1219.492385,110,0.406561761
300,1382.895757,341.3599324,0.465611488
50,1500.234119,162.7439605,0.467264658
550,1178.186924,233.2381113,0.046960691
66.85177495,1629.500208,175,0.012334316
300,1732.373106,39.47518235,0.15860404
50,1242.620178,245.0902736,0.42159061
116.2596749,1330.732585,439.6426471,0.337394265
912.1376922,875.923923,269.1558,0.060931093
582.0357787,1536.496602,514.3471918,0.271992284
729.9778282,1485.940136,110,0.040639369
50,458.3408216,50,0.490786022
156.0491039,1518.223226,0.597318992,0.299679345
555.0417299,1918.150228,50,0.065304552
4.763048832,1265.713256,524.3800829,0.428803267
300,1183.485458,413.4681828,0.047559406
300,1483.83336,434.3981556,0.318152907
550,1634.054681,391.5856762,0.46745506
432.825273,1133.628237,432.825273,0.409954696
50,795.124445,300,0.425704059
300,1283.644365,539.5219085,0.371901881
300,1618.419043,60.47795501,0.375395734
300,848.8778102,135.1496253,0.415539456
300,1460.872034,190.6197301,0.502304252
826.0589607,1496.906129,438.0294804,0.196474289
50,1466.451365,42.62369174,0.470236661
22.33903971,1274.789729,373.8304801,0.113581949
50,1010.332813,300.370226,0.486067342
50,708.6634822,433.9824961,0.301037079
897.6873735,1087.918636,348.8436868,0.060735381
300,1420.425048,321.0566731,0.218072753
300,1077.033917,427.5254315,0.156962624
57.50492631,1654.736699,171.9512808,0.115436543
713.0964684,1440.360465,274.1431524,0.200081258
300,1244.534709,300,0.387643862
50,1613.195407,93.24061238,0.437404034
300,802.575838,302.3535568,0.213043925
50,1576.079599,26.78850239,0.425167276
50,1000,401.3773666,0.466063391
20.48417225,1278.12849,175,0.283378404
544.6588534,1435.578904,416.0475515,0.443525172
50,996.520392,238.9947799,0.494587862
300,1377.679375,300,0.363212349
720.2685717,703.2417145,360.9987431,0.029299174
550,1366.784246,401.8845129,0.482191256
39.82330452,1234.159026,560.1766955,0.310386934
893.5968658,1618.474358,389.3351851,0.364904274
693.9474375,809.1053875,235,0.02408018
50,1390.548402,247.3237782,0.016530395
132.3857571,851.7056373,134.7725817,0.389868301
300,872.8161254,141.7420082,0.530214423
300,1157.914658,39.08987824,0.414795297
24.91133152,100,312.5443342,0.434369546
687.064273,1370.073537,303.5321365,0.148398775
300,1031.235479,516.3766268,0.369399161
115.1077567,1499.209057,300,0.166604816
300,791.5913837,299.424369,0.451138672
300,1066.472219,423.066048,0.206705942
756.279975,510.6519775,403.1399875,0.249908945
550,925.6112018,180.7450486,0.02838055
50,1565.738587,457.1496075,0.14275458
550,1643.083601,267.8898535,0.078060135
77.97475014,749.8227249,346.0126249,0.152943798
763.3503605,100,392.8792668,0.154679809
780.4600319,1414.828057,415.2300159,0.285631064
300,1417.640395,272.1235906,0.263125246
300,1325.768662,22.00870506,0.428213371
300,876.4993605,140.6779625,0.528778304
5.156666691,1265.359,524.0809333,0.42992744
762.4497347,1157.409523,50,0.072352452
536.1208509,1850.035063,50,0.199264376
113.0978599,1336.423852,268.4510701,0.498300186
745.1410465,500.6269419,397.5705233,0.38593754
145.1971335,1053.64516,147.152688,0.423633414
300,869.7083063,188.8199113,0.467735957
300,1371.368079,300,0.060695619
50,1634.605024,175,0.299877021
45.96506724,1232.262879,110,0.197594073
21.746596,1275.856127,175,0.275414496
300,1250.288144,440.7924743,0.459781134
300,550,661.3727553,0.306552062
576.643091,1521.936346,510.2487492,0.43720559
50,1149.708048,258.1711377,0.478276381
755.3500246,919.6300443,7.324987684,0.528641358
300,788.4998857,298.5999695,0.303880738
1122.93389,1548.460751,517.714878,0.252211558
300,1295.774565,549.7651882,0.228244424
50,1104.164093,50,0.225875117
300,1503.435518,302.1247357,0.505747358
171.9567052,1345.716896,299.0216474,0.231709531
300,732.4925932,454.1048565,0.174367847
300,1372.617527,8.9951313,0.499802219
300,1536.506381,300,0.485123975
50,1583.176592,235,0.432567282
81.34177575,1393.584804,284.3291121,0.420487513
722.6662701,1241.198929,88.66686495,0.260342191
300,1252.234709,512.998199,0.471575189
915.0486947,1432.08765,15.08733938,0.290713862
815.8485409,1239.263687,369.1206206,0.471264195
50,1240.233413,300,0.39299536
740.9353228,496.8417905,395.4676614,0.24865374
832.8754404,804.5878964,441.4377202,0.358075184
848.5585426,1268.702688,526.9044924,0.323778069
300,775,667.012429,0.416218315
300,1320.844884,23.37642098,0.45586055
11.38292257,1519.510739,319.3085387,0.048866085
300,1403.811185,401.011265,0.192983073
657.4991616,1193.498491,353.7495808,0.484434356
300,787.2792781,235,0.177299468
50,1273.085456,300,0.048160322
300,1295.279497,549.347131,0.229991463
50,1244.850297,175,0.507912975
808.9651676,1233.068651,496.8135274,0.529287899
300,836.9417692,68.55285557,0.4731555
300,1119.206483,155.8941977,0.058443695
50,100,392.1852792,0.169206654
50,1224.971389,299.9841048,0.407027085
13.94363523,1064.901457,31.97181761,0.208855585
120.7223742,711.3498632,324.6388129,0.485207154
300,1333.580743,372.1387499,0.318959676
300,713.6742547,325.9301415,0.458679526
300,830.4421749,455.8012083,0.039952394
550,1352.655136,141.3471232,0.165832031
300,1284.988323,540.6568063,0.369903669
50,1322.719673,131.9707103,0.523901253
300,743.9502212,282.7501229,0.297877778
174.8977024,1450.368271,112.4488512,0.363503621
300,100,513.9266299,0.466520962
300,1362.333071,300,0.469962556
300,1411.031107,414.1753075,0.380762478
300,948.3478206,64.3478276,0.493269589
550,1386.829673,306.6351246,0.090159763
300,100,388.7845923,0.280397383
300,1427.096614,15.8082669,0.283303286
300,1363.948134,384.6231218,0.111786717
661.9581703,1201.524707,355.9790851,0.22627341
163.6113928,795.4994929,17.26673427,0.363806372
50,1111.815088,50,0.211763281
300,1000,673.1555728,0.490087251
300,1112.825318,373.883742,0.185137734
300,691.4141549,351.2738607,0.314222068
300,1508.133631,177.7511508,0.229345497
47.80642383,776.9742185,426.0967881,0.531575855
73.28724645,754.0414782,472.3016927,0.121076222
300,1349.08503,447.3914569,0.285477238
697.3088525,1172.733902,101.3455737,0.362568718
300,1539.336776,306.9115701,0.434414437
857.6103448,1276.84931,607.6103448,0.135072165
300,768.7210882,296.5117157,0.03837515
50,1350.201743,281.6935657,0.43267332
300,1532.556484,181.0075312,0.157650855
300,589.4923253,376.408894,0.120129876
300,1026.997547,244.9993185,0.276854779
698.0922043,816.5659677,196.4960269,0.431385109
300,1427.20751,272.9740009,0.321386875
550,1000,665.5488417,0.504347432
117.0242282,714.6781946,439.0615865,0.453652232
67.05399864,759.6514012,291.4730007,0.120259604
300,784.2972044,430.1651136,0.335084683
550,1476.110413,367.2528925,0.23278199
300,1043.787392,37.83683555,0.504013596
50,1742.018617,38.54635544,0.113455867
50,1165.220783,300,0.437336159
300,473.3450331,50,0.443324027
704.3833604,1052.890049,417.3313539,0.16378096
50,1233.422847,300,0.425550621
805.3708576,1229.833772,494.0818518,0.460942156
50,1300.012355,401.6735305,0.360656234
300,1390.452495,21.10130624,0.405235579
300,775.5104511,332.5737318,0.393517589
866.3302996,1059.69727,333.1651498,0.384166864
300,1576.897609,54.44689689,0.4902851
300,1667.709347,396.4469056,0.418815835
300,1471.861043,366.072512,0.132246482
300,764.8832981,294.37961,0.275300191
50,1243.83418,242.7204926,0.041627659
300,853.8426925,316.024718,0.272343693
300,1510.059655,303.0079541,0.498685461
50,1352.180284,208.913657,0.225036334
300,1042.884764,249.4124345,0.286432887
300,1374.926822,23.34390355,0.4381888
163.5565466,1368.397324,303.2217267,0.153621658
300,1381.859083,6.428032488,0.306172383
300,1517.339386,443.7053851,0.160145498
300,1086.618736,348.1215198,0.22534788
555.8574469,1010.543404,555.8574469,0.182958493
7.995597134,1037.803963,321.0022014,0.47748424
50,1202.732851,287.6293619,0.428079567
300,550,469.2441744,0.490714712
300,1146.586069,228.6735433,0.30529299
550,1114.117013,50,0.446909807
300,1335.228948,421.2383047,0.462500254
694.6352726,1390.515236,372.3176363,0.187235456
735.7317004,1334.317061,267.8658502,0.504018087
300,1829.729701,21.34635168,0.122904956
550,1489.890235,187.8253848,0.44439682
300,1062.604269,148.3472359,0.259539661
120.3220608,1098.42029,221.7162642,0.392793363
50,748.2127104,467.3796221,0.190123466
300,1080.552163,558.0218264,0.152620243
73.50119109,753.848928,288.2494045,0.178954844
50,1531.115422,322.5320616,0.072360987
4.252489592,1532.345519,180.9794025,0.31442484
9.403263834,1523.074125,250.5551514,0.461458985
538.4183546,1418.729557,481.1979495,0.462793118
300,1551.843026,300,0.129924334
300,1232.19132,90.33494078,0.148433928
473.2491874,1242.772806,473.2491874,0.065390865
921.9615391,1109.765385,582.6907697,0.01339692
550,701.4961139,468.3290155,0.047572799
550,1415.762546,320.4350061,0.441908886
300,1578.10981,460.5860583,0.129947857
107.5018479,1519.745011,281.1995565,0.09376275
300,1335.210816,583.0669116,0.201120438
868.3959329,1348.112679,311.4150239,0.421190163
52.05206189,1446.306289,298.9739691,0.264900553
63.42499077,1200.835017,418.2875046,0.132181243
173.0908225,1003.43652,426.9091775,0.015196784
300,1384.339899,269.1635466,0.431826542
720.0540783,478.0486705,219.2140604,0.141804328
300,737.9158278,339.3976821,0.260990413
50,1319.981493,388.8837481,0.313146165
550,1414.477009,300,0.3527821
300,1071.654615,217.850111,0.402701008
300,885.4405298,61.54747903,0.118155988
760.4531022,514.407792,110,0.220489632
485.9310469,884.6758845,485.9310469,0.509271359
300,1369.069608,314.2092811,0.525304279
50,1260.321355,409.9134611,0.292033402
300,847.6964787,189.3857277,0.198981016
536.0081225,1849.629241,353.0040613,0.374426019
300,1511.229978,300,0.139962894
300,883.4082353,130.5455686,0.380395697
68.55752669,758.298226,290.7212367,0.133947723
550,1156.754404,110,0.492916108
50,1389.739219,123.0347708,0.503944321
50,782.1069553,110.5258458,0.506060672
300,1073.138732,340.632629,0.471010978
56.41691996,1657.674316,175,0.057169919
757.6397974,100,388.65345,0.296051633
1.169308389,1537.895245,384.4153458,0.078457211
50,1503.907945,372.7867032,0.2897648
885.057843,1301.552059,635.057843,0.033626212
300,1130.222154,13.82717931,0.182284203
300,1593.970407,300,0.517997617
616.8679716,2140.724698,257.3856726,0.232142441
126.7550239,861.840957,189.9563062,0.343233607
300,799.0715618,16.79045842,0.32519068
300,801.3564556,300,0.516603635
300,439.2070892,396.441542,0.147312819
300,1427.859167,293.8497687,0.193834702
50,1649.301119,235,0.411995207
50,1360.020081,227.0029006,0.351985051
740.1603992,892.2887186,60.5582962,0.068590319
300,550,667.9626058,0.29824603
300,571.5719866,175,0.525722621
50,1162.023148,300,0.439226317
300,1568.622303,55.24377823,0.278985615
918.0762703,1106.268643,270.6998303,0.533234545
824.1419429,796.7277486,300.7940663,0.397723677
848.5320536,1537.357697,252.6183339,0.310795093
300,775,635.3874356,0.512105295
300,858.811184,264.2121198,0.416390706
300,986.3302176,534.8113528,0.235780578
300,1164.077127,482.3079191,0.53355908
750.7411511,1136.334072,300,0.432544421
300,1141.123093,110,0.423061198
300,1186.311504,33.83120291,0.293224654
679.0581712,1348.457062,50,0.30095768
300,1119.028745,395.5635403,0.413776608
300,1655.785009,322.4380011,0.228471285
50,1358.272597,183.2495138,0.508906705
300,1481.902155,433.8617097,0.327494242
300,1561.398711,256.0909249,0.262486466
907.5250698,325,657.5250698,0.269184712
50,1476.233439,43.85646684,0.078878612
300,1150.838,40.40037045,0.311370529
300,799.9500487,176.6533463,0.368657354
50,775,525.808466,0.506368677
50,1197.849498,300,0.418048964
50,1399.805369,286.057047,0.207756242
50,1000,516.7258124,0.390135904
50,864.1577096,22.73396955,0.390214251
80.13876899,1593.625324,287.7666954,0.010206422
804.7484593,1687.82084,47.62577035,0.134997437
121.2873601,1482.524128,110,0.165392031
55.66344633,989.8057966,52.83172317,0.505233123
126.5367382,1468.350807,175,0.399570357
300,1235.679815,368.0852798,0.386843896
50,1443.16072,298.1002,0.163052058
50,721.8627751,280.8300734,0.443119336
66.21566724,1420.811799,416.8921664,0.452933106
853.3878074,325,603.3878074,0.431700332
300,1670.533103,324.4044138,0.201629752
50,1000,418.3030906,0.453485942
300,1473.236784,7.934508074,0.317696867
300,932.0882107,474.5424563,0.476065394
773.1228405,750.8105565,286.5614203,0.20968966
300,782.0117805,428.8954336,0.504456327
50,840.2818857,175,0.441895502
300,809.6856564,175,0.333764257
300,732.9639167,276.6466204,0.399284201
300,1321.305879,389.251633,0.508006022
592.308596,1564.233209,50,0.499948612
300,826.3808157,175,0.041622886
50,1143.536417,254.742454,0.484118858
691.2112527,1381.270382,143.8907006,0.050886255
300,1168.137169,231.78648,0.0914056
300,694.9322773,461.0358637,0.130934267
300,100,383.70354,0.436399421
50,759.6929699,416.4960944,0.359232967
50,1484.856598,50,0.138862514
50,1326.209284,175,0.455445539
300,852.1590275,66.35480714,0.34628228
300,1578.176939,312.0902586,0.363293783
300,793.4090551,435.2272529,0.4234093
913.9566549,1327.560989,504.3279246,0.299557676
681.4042831,1011.52771,399.8672552,0.366758051
3.155708552,1534.319725,383.4221457,0.087388066
50,775,385.8205263,0.504280842
801.0783867,1000.970548,551.0783867,0.145047306
300,1038.021692,248.061581,0.099971321
745.5378268,901.9680882,128.0709216,0.267632252
168.0387318,1131.295424,235,0.462772289
300,1420.650635,215.5070982,0.14964273
300,1324.52472,437.0215484,0.427081101
300,708.7221522,434.0320397,0.504679603
